,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
32137,OO480u6p_X1fZlT2_nnyPQ,"""Walgreens""",,"""8302 Old Sauk Rd""",Middleton,WI,53562,43.0754346,-89.5271196,3.5,5,1,drugstores
32155,k6fNYEXPt9ZZ63z1Lt9KLQ,"""Mercado Juarez""",Nobel Park,"""1417 Northport Dr""",Madison,WI,53704,43.1339789,-89.372023,4.0,3,1,grocery
32199,WmdpqWnCpFVNfm8jW4T71Q,"""Green Cab""",Bay Creek,"""1621 Beld St""",Madison,WI,53715,43.050422600000005,-89.39017700000001,2.0,95,1,automotive
32235,ooExUfLiut_L0ojC_jXEtg,"""Coliseum At Alliant Energy Center""",,"""1919 Alliant Energy Center Way""",Madison,WI,53713,43.0558443359,-89.3730926514,4.0,8,1,venues & event spaces
32287,I6iOdOeu3MxxuG6gIhzodQ,"""Metcalfe's Market""",,"""726 N Midvale Blvd""",Madison,WI,53705,43.074135391800006,-89.4527987522,4.0,82,1,florists
32310,o-D37YVIe0-ravg2HBG8Jw,"""La Concha""",,"""3054 Fish Hatchery Rd""",Madison,WI,53713,43.025686,-89.41496,4.0,21,1,restaurants
32318,tJ60ccJyNfDc_3M_E1d2kw,"""Dane County Humane Society""",,"""5132 Voges Rd""",Madison,WI,53718,43.0431379,-89.29240909999999,4.0,12,1,pet stores
32322,0qh5uSAUDcVzC6hoPsAPvA,"""Chick-fil-A""",,"""430 S Gammon Rd""",Madison,WI,53719,43.058182,-89.50349200000001,4.0,54,1,fast food
32336,qE1QQV5bcwModDLk575ocA,"""Slide Food Cart""",Capitol,"""1 E Main""",Madison,WI,53703,43.07481878270001,-89.39346502040001,4.0,19,1,food trucks
32354,enlQ74b5608cB8F2maFllA,"""U.S. Cellular""",Junction Ridge,"""101 Junction Rd""",Madison,WI,53717,43.060756,-89.527043,2.5,16,1,professional services
32361,HY7SErrQ8M6ooSTlKM1Hzw,"""Heartland Credit Union""",Williamson - Marquette,"""944 Williamson St""",Madison,WI,53703,43.0806944,-89.3684901,5.0,4,1,financial services
32369,A5tvf0CSH-QUnpyMI4m5ww,"""Jade Monkey Cocktail Lounge""",Lake Edge,"""109 Cottage Grove Rd""",Madison,WI,53716,43.0834821,-89.32421070000001,4.0,40,1,bars
32370,2IpA561FTd-LIEYb9zC6rA,"""Madison Hostel""",Capitol,"""141 S Butler St""",Madison,WI,53703,43.0751107,-89.3786769,3.5,21,1,event planning & services
32385,GfYzz2Dnnn0CqeDqROAKTQ,"""China Inn""",Rolling Meadows,"""4702 Cottage Grove Rd""",Madison,WI,53716,43.0845532,-89.3010694,2.5,20,1,chinese
32441,XVBbAGLBGPCf-PMgiQNqJA,"""Jung Garden Centers""",,"""6192 Nesbitt Rd""",Fitchburg,WI,53719,43.0138825,-89.4748901,3.0,12,1,shopping
32503,8Rydf8hXleCwbCN9nvmZ4Q,"""Chipotle Mexican Grill""",Capitol,"""658 State St""",Madison,WI,53703,43.0749023,-89.3967531,4.0,39,1,restaurants
32545,jVagN3c3ogpK7LvVOF9gdA,"""Jiffy Lube""",Maple - Prairie,"""3140 Maple Valley Dr""",Madison,WI,53719,43.016022899999996,-89.4975558,3.0,13,1,wheel & rim repair
32575,8VjuH2GhJXauUigEEX9Q7Q,"""La Nopalera""",,"""5606 Schroeder Rd""",Madison,WI,53711,43.0470759051,-89.4763927707,4.5,18,1,juice bars & smoothies
32672,kZajhnQA9KS0rCLwME8Eng,"""National Mustard Museum""",,"""7477 Hubbard Ave""",Middleton,WI,53562,43.095303539300005,-89.5114026929,4.5,113,1,museums
32685,P0nAO5315ZEu7yLoSQZI7w,"""Hiestand Park""",Heistand,"""4302 Milwaukee St""",Madison,WI,53714,43.102052,-89.30819699999999,4.0,3,1,active life
32695,WqxL4UJ6XUmYAG0y_6QhlQ,"""Telsaan Tea Shop""",,"""209 E Main St, Ste F""",Mount Horeb,WI,53572,43.008325899999996,-89.737673,5.0,11,1,specialty food
32715,wjxggu83cRkbsp4OlTb48w,"""Rustic Tavern""",Greenbush,"""516 S Park St""",Madison,WI,53715,43.0615573,-89.4010115,3.5,7,1,nightlife
32810,-jmp6m28t7qNT2_wHiOSJw,"""Lust Beautyworks""",Tenney - Lapham,"""12 N Blount St""",Madison,WI,53703,43.0801609,-89.377932,4.5,11,1,hair salons
32848,g6pfgToSG0Y1_Pax-4HvoQ,"""CHT Apartment Rentals""",Capitol,"""505 N Carroll, Ste 1""",Madison,WI,53701,43.0776011,-89.3898505,2.0,7,1,apartments
32893,ZCiKZMT1kce5Gxbwqcbrmw,"""Schwoegler Park Towne Lanes""",,"""444 Grand Canyon Dr""",Madison,WI,53719,43.057893,-89.497039,3.5,27,1,bowling
32905,gXPCCCp7-qoxUtdFfOrWmQ,"""George's Flowers, Inc.""",,"""421 S Park St""",Madison,WI,53715,43.062345,-89.400425,4.5,9,1,flowers & gifts
32987,cFxGP_IC4REtJspMNQ3vLg,"""City Bar""",Capitol,"""636 State St""",Madison,WI,53703,43.074895700000006,-89.39575959999999,3.5,43,1,burgers
33053,reSH6SaSLX7YnM7RvlAT5Q,"""Franco Shoe Repair""",Greenbush,"""1213 Regent St""",Madison,WI,53715,43.067588799999996,-89.40616390000001,3.5,11,1,shoe repair
33120,Hg3nVIzEofkVm_iy8wBHQg,"""Arbor Ridge Pet Clinic""",,"""2935 S Fish Hatchery Rd, Ste 16""",Fitchburg,WI,53711,43.0144173,-89.4274219,3.5,11,1,pets
33139,SOnOTmOMPMT-xJGSG4YNdw,"""Plumbing & Glass Service""",,"""221 S Main St""",Verona,WI,53593,42.988347999999995,-89.533199,4.5,5,1,glass & mirrors
33191,cVPUJEJqjSR1oHjl2JPHqg,"""Red Rock Saloon""",Capitol,"""322 W Johnson St""",Madison,WI,53703,43.074154,-89.391323,3.0,53,1,restaurants
33203,Lj4QPvC27y4cLa3w9szkGA,"""Deforest Family Restaurant""",,"""505 W North St""",De Forest,WI,53532,43.25218220000001,-89.353353,3.5,38,1,restaurants
33224,uKfOtfZ5R1JGm5sybZmi2w,"""Louisianne's""",,"""7464 Hubbard Ave""",Middleton,WI,53562,43.095616,-89.511021,4.0,98,1,cocktail bars
33233,jyyk8qQ9Do9ITKsU3fqIdw,"""Artisan Dental""",Tenney - Lapham,"""10 N Livingston St, Ste 301""",Madison,WI,53703,43.0814889,-89.3758712,4.5,17,1,cosmetic dentists
33280,U84_5kUbyoX622ywmEVUKg,"""Robertson Cosmetic Center""",,"""8391 Greenway Blvd, Ste 200""",Middleton,WI,53562,43.089956727700006,-89.5272885923,4.5,3,1,health & medical
33314,xVkck4-Zm9OPzcAHDWx6oA,"""Victoria Maidhof Photography""",Tenney - Lapham,"""""",Madison,WI,53703,43.0833196,-89.37247690000001,5.0,3,1,session photography
33316,Mz4uKBkc6_iK9wJJLqW-aw,"""Champion Appliance Care""",,"""5555 Odana Rd, Ste 103""",Madison,WI,53719,43.0493850708,-89.4755325317,3.0,3,1,home services
33400,z2Etq4K6YwbV7P5ENVYEgg,"""Subway""",Sauk Creek,"""652 N High Point Rd""",Madison,WI,53717,43.07412479999999,-89.5186653,3.5,3,1,restaurants
33533,Miiwt0WWrrZWIxudM_XHEg,"""Ctw Abbey Carpet & Floor""",,"""4920 Triangle St""",McFarland,WI,53558,43.026892100000005,-89.29723349999999,4.0,4,1,carpet cleaning
33650,RBlTYNiioIlL1ZEcKISSdQ,"""Simply Swimming""",,"""6649 University Ave""",Middleton,WI,53562,43.0963403,-89.4962909,4.5,3,1,fashion
33651,TgwmdHfXhoDKNrX2q6WxwA,"""Auto Color, Inc.""",,"""2610 Parmenter St""",Middleton,WI,53562,43.103744,-89.512697,4.5,9,1,auto detailing
33664,8dxhskutaihu-0Dmv-_nMQ,"""Nails 4 U""",,"""3306 University Ave, Ste B""",Madison,WI,53705,43.0756343,-89.44463509999999,4.5,35,1,nail salons
33665,Jv8Cj0fdN2Mu2uvFVKcGlw,"""Famous Dave's""",Bay Creek,"""900 S Park St""",Madison,WI,53715,43.0578623,-89.40004609999998,3.0,63,1,restaurants
33693,bI4FrVC0VIkHk3Ees3YyYQ,"""American Girl  Corporate Headquarters""",,"""8400 Fairway Place""",Middleton,WI,53562,43.1018389,-89.53005300000001,2.0,4,1,toy stores
33707,pLVQMeprKASxB6stAIzXAw,"""Steve's Tattoo & Body Piercing""",Williamson - Marquette,"""1205 Williamson St""",Madison,WI,53703,43.0832903,-89.3639427,4.0,28,1,piercing
33715,4FdXVA-WxWwc5rmjRPJVnQ,"""McDonald's""",Bluff Acres,"""4502 E Washington Ave""",Madison,WI,53704,43.1287657,-89.30858,1.0,4,1,burgers
33730,hRnT-GTFSPlYVU0w2ARlfw,"""Pawn America""",,"""2301 E Springs Dr""",Madison,WI,53704,43.131158899999996,-89.294785,2.5,11,1,electronics
33804,PLiVD2blqBDRzAAd1_RxxQ,"""Barriques - Monroe St.""",Vilas,"""1825 Monroe St""",Madison,WI,53711,43.0649299,-89.4165809,4.0,62,1,beer
33854,OON-4BXdjJHdk16zhdN4PQ,"""Madistan""",Capitol,"""317 N Bassett St""",Madison,WI,53703,43.0730621,-89.39354159999999,4.0,55,1,specialty food
33920,tNYmZEKXXvroyDt4IJX1cw,"""Blain's Farm & Fleet""",Glendale,"""2202 S Stoughton Rd""",Madison,WI,53716,43.0654455,-89.310854,2.5,24,1,fashion
33944,khKH3drFrWAGPhCRUS0hkA,"""Grand China Restaurant""",,"""2388 Jackson St""",Stoughton,WI,53589,42.921523,-89.25002420000001,3.5,17,1,chinese
34037,_QjeZOaIFXNU1AeeCdO_qw,"""FIVE Nightclub""",,"""5 Applegate Ct""",Madison,WI,53713,43.0325925,-89.40699609999999,3.5,13,1,bars
34056,tGeWVgHBoAXVuogF2fxOwg,"""AJ's Pizzeria and Diner""",,"""300 S Main St""",Verona,WI,53593,42.9880198,-89.5336701,3.5,21,1,restaurants
34097,xW5K-DhdbwfuslU4i0K6cw,"""Mt Horeb Animal Hospital""",,"""301 W Main St""",Mount Horeb,WI,53572,43.008256,-89.742127,3.5,3,1,pets
34109,kCwitOzEVXfTYnJ3QS0l8w,"""Mindful Motion Physical Therapy""",Williamson - Marquette,"""305 S Livingston St""",Madison,WI,53703,43.078658399999995,-89.3717588,5.0,11,1,physical therapy
34129,Jb0d23xOzC4yL19wWoCoaA,"""Zimbrick Buick/GMC West""",Leopold,"""1601 W Beltline Hwy""",Madison,WI,53713,43.0318334,-89.4101189,4.0,22,1,automotive
34147,AbLWI_tnhXhEhhmHsqLn_g,"""Little Luxuries""",Capitol,"""230 State St""",Madison,WI,53703,43.074781099999996,-89.38942159999999,4.5,35,1,accessories
34148,Fr3Dz0_fOSGBroXEUF9BiA,"""Madison's""",Capitol,"""119 King St""",Madison,WI,53703,43.0745303938,-89.38053080969999,3.5,110,1,bars
34212,chwo9OhCdioBILE0IBapRQ,"""Wicked Beauty""",Williamson - Marquette,"""111 S First St""",Madison,WI,53704,43.091133500000005,-89.35728359999999,5.0,5,1,beauty & spas
34343,eNcsFZf4FiBbxusEOCo2Mg,"""MKG Int'l Martial Arts""",,"""4614 Femrite Dr""",Madison,WI,53716,43.0514764,-89.3034488,3.5,3,1,martial arts
34352,xd94CG9wqwLQvPsrSC1l9A,"""Next Door Brewing Company""",Schenk - Atwood,"""2439 Atwood Ave""",Madison,WI,53704,43.093665,-89.345698,3.5,137,1,sandwiches
34373,lmMjZCUIzfdxj-LCx77i5Q,"""Highland Ridge Apartment Homes""",,"""5700 Highland Way, Ste 115""",Middleton,WI,53562,43.1103991,-89.4794311,3.5,3,1,home services
34378,ZqhtvHvdBc88mCBlAlzosw,"""Kicks Unlimited""",,"""1740 E Main St, Unit B""",Stoughton,WI,53589,42.91908,-89.199147,5.0,3,1,fitness & instruction
34413,SpnCpymCD7Z4CxQQKEpQaA,"""Goodwill""",,"""2501 Royal Ave""",Monona,WI,53713,43.041815,-89.353378,3.0,11,1,fashion
34420,AVsiojwcq3X6lSIQkpp8SQ,"""Wingstop""",South Campus,"""1234 Regent St""",Madison,WI,53715,43.067873799999994,-89.40713520000001,3.0,31,1,restaurants
34434,ViZL5Ycz-ua5uH5ojMY4jw,"""Susan Hughes Design""",Sauk Creek,"""""",Madison,WI,53717,43.0718858,-89.5167298,5.0,3,1,web design
34483,hE6F9-W5BFIRAbj54m8eAQ,"""Pleasant View Golf Course""",,"""1322 Pleasant View Rd""",Middleton,WI,53562,43.0875811,-89.53649300000001,3.5,7,1,fitness & instruction
34485,WiwUH3HeYKDfazPW6uMMZg,"""Happy Nail""",,"""1060 W Main St""",Stoughton,WI,53589,42.918024,-89.2329518,5.0,6,1,nail salons
34490,l5lN2E-WXQhGefHt4XPzWw,"""Bill's Food Center""",,"""787 N Main St""",Oregon,WI,53575,42.9381684171,-89.384646678,3.5,10,1,grocery
34537,fLfaIGKrxB5iNr7qdNio3g,"""Walgreens""",Eastmorland,"""108 Cottage Grove Rd""",Madison,WI,53716,43.0842734,-89.3245744,2.5,4,1,food
34539,IpBSMcheF7xfyHWErn59tw,"""Panera Bread""",,"""2960 Cahill Main""",Fitchburg,WI,53711,43.016974,-89.42269,2.5,33,1,sandwiches
34664,LBfFshlxd_MNSzkNHV2Buw,"""Summit Credit Union""",Capitol,"""307 E Wilson St""",Madison,WI,53703,43.0745899,-89.3778334,2.5,3,1,mortgage brokers
34670,ey27rNqT2dqBqCP36iCNpQ,"""Sol's On the Square""",Capitol,"""117 E Mifflin St""",Madison,WI,53703,43.076622,-89.383313,3.5,92,1,food
34700,WyxVRqbBBE0CxdC-84cD4Q,"""Fairfield Inn & Suites by Marriott Madison Verona""",,"""613 West Verona Ave""",Verona,WI,53593,42.987786299999996,-89.5477479,4.5,7,1,event planning & services
34719,PV9CdNFDOX4_zWm3Sy3W8g,"""Quaker Steak & Lube""",,"""2259 Deming Way""",Middleton,WI,53562,43.097806,-89.519217,3.0,127,1,restaurants
34731,2zWVKQmSKBz2SgdA_6gdLA,"""Exceptional Catering""",High Crossing,"""5441 High Crossing Blvd""",Madison,WI,53718,43.1415824,-89.2849424,3.5,3,1,caterers
34744,ytX-rw4wwOgmzr1n5RuxpA,"""Layla's Persian Food""",Capitol,"""141 S Butler St""",Madison,WI,53703,43.075171000000005,-89.37861,4.0,51,1,vegan
34787,KtK3xklcTs4oHkJwUNN_oA,"""Sun Tan City""",Capitol,"""301 E Campus Mall""",Madison,WI,53715,43.0722945,-89.3990434,3.5,3,1,tanning
34795,mqnCX2fst5uQRH9IsM_ojw,"""Dean Clinic - East""",Elvehjem,"""1821 S Stoughton Rd""",Madison,WI,53716,43.073398100000006,-89.3096516,1.0,5,1,doctors
34807,1BQzXcXFxR6MlVIYmG93kw,"""Zandru's""",Capitol,"""419 State St""",Madison,WI,53703,43.074723999999996,-89.39259799999999,3.5,20,1,mediterranean
34826,qcZ6fUwsBSV3k3Rf8_miJQ,"""Mister Car Wash""",Williamson - Marquette,"""1039 E Washington Ave""",Madison,WI,53703,43.0843408,-89.3696781,2.0,16,1,car wash
34891,qd1QvLRMJMPRQIdhyWmhRg,"""China Wok""",,"""204A -6S Century St""",Waunakee,WI,53597,43.1891526,-89.4611819,3.5,18,1,restaurants
34939,sgb54zXt35SA94Lu0yuvMA,"""Truck Country of Wisconsin""",Tenney - Lapham,"""4195 Anderson Rd""",Madison,WI,53703,43.0833196,-89.37247690000001,2.5,3,1,na
34967,ozAb1TjLJqRH_3pb8TaPTw,"""Red Robin Gourmet Burgers""",,"""2440 East Springs Drive""",Madison,WI,53704,43.130973,-89.297537,3.5,54,1,burgers
35006,n8tzdLv8oREwZF6e8u7Hkw,"""Wendy's""",Westchester Gardens,"""3910 E Washington Ave""",Madison,WI,53704,43.121874,-89.3179828,2.0,7,1,burgers
35015,6_7_aSycZlRsfKENFiIi6g,"""Happy Wok""",,"""17 Eastpark Ct""",Madison,WI,53718,43.147070899999996,-89.287972,4.0,20,1,chinese
35085,yTJj9oTLWyHtszCuzuTkjA,"""Madison Family Dental Association""",,"""5709 Odana Rd""",Madison,WI,53719,43.0506727,-89.4806039,4.0,6,1,orthodontists
35180,Dq8zoqVWDx-LlFADdTXuSw,"""In N Out Empanada""",Capitol,"""400 N Broom St""",Madison,WI,53713,43.0741707,-89.39259799999999,3.5,3,1,street vendors
35354,Vkqdr9VjIuAqJlXml3uPMA,"""Polacek's Petsitting""",Sherman,"""2801 Dryden Dr""",Madison,WI,53704,43.127480600000005,-89.3594804,5.0,3,1,pet sitting
35396,ERVZwaSPo7jRFVjRryBZDQ,"""Classy Glass""",Capitol,"""438 N Frances St""",Madison,WI,53704,43.074494,-89.396067,4.5,3,1,art classes
35481,HFV6kaqJgjnQyq8w9lIvHw,"""James A Lord, DDS""",,"""1001 N Gammon Rd, Ste 1""",Middleton,WI,53562,43.11528,-89.52492,5.0,3,1,general dentistry
35588,07pQy9z_UNDihUdwrJfjyQ,"""Blackhawk Country Club""",,"""3606 Blackhawk Dr""",Madison,WI,53705,43.079319,-89.454639,5.0,3,1,venues & event spaces
35709,UILbXtBI1d9F8jFJsRwwUg,"""Kwik Kill Pest Control""",Eastmorland,"""3626 Atwood Ave""",Madison,WI,53714,43.0878755,-89.32721059999999,5.0,3,1,pest control
35724,-81P7pdgxFPUOBPbRCltBw,"""Postal Connections""",,"""200 E Verona Ave""",Verona,WI,53593,42.991192299999994,-89.5319458,4.0,7,1,shipping centers
35769,D5XFDNEuLQoLbokLeznaOQ,"""El Burrito Loco""",Capitol,"""On The Corner Of Main St And Martin Luther King Blvd""",Madison,WI,53703,43.073496210200005,-89.3832206726,4.0,5,1,restaurants
35795,Nn8z4UaWq6YUJSHZOQlVvg,"""Budget Car & Truck Rental""",Berkley Oaks,"""2705 Packers Ave""",Madison,WI,53704,43.12674129999999,-89.3550805,3.0,4,1,car rental
35805,Ylw5xdTfPN5L6Uhd54pzmA,"""McDonald's""",Allied Dunn's Marsh,"""4687 Verona Rd""",Madison,WI,53711,43.0322903775,-89.4571185787,2.0,3,1,fast food
35859,haNK_nOgwc5NGsbFPf2E4A,"""Midwest Dental - Madison""",,"""3230 University Ave, Ste 11""",Madison,WI,53705,43.0756062,-89.4422788,4.0,10,1,health & medical
35941,kWeggWMMkFRF7qoW_zSpgQ,"""North and South Seafood & Smokehouse""",,"""605 S Main St""",DeForest,WI,53532,43.2415547,-89.3424274,4.5,16,1,smokehouse
35971,keQlXWfz2K7GukqaReVyow,"""Ichiban Sichuan""",Greenbush,"""610 S Park St""",Madison,WI,53715,43.060609,-89.401081,3.5,165,1,restaurants
35996,SHdiDFCd5clbWRJOywvlZA,"""Le Nails Salon & Spa""",,"""6771 University Ave""",Middleton,WI,53562,43.09668,-89.49826949999999,2.5,3,1,beauty & spas
36015,BF4RaOWyjLDa9OvriKc1sA,"""Come Back In""",Capitol,"""508 E Wilson St""",Madison,WI,53703,43.0760533,-89.3767519,3.5,99,1,american (traditional)
36021,eQ70w8STlpvb2gpyeVeUpw,"""All-Tranzmission Service""",,"""931 Stewart St""",Madison,WI,53713,43.030062209700006,-89.3983294465,3.5,3,1,auto parts & supplies
36111,KnZ4whAht7f63oTQmOOZBg,"""Fox Water""",Emerson East,"""2190 Pennsylvania Ave""",Madison,WI,53704,43.1000546,-89.36005440000001,3.5,3,1,local services
36192,tzh1rN62jZoehhST0Yn9fw,"""Kleen Geeks Inc""",,"""6502 Odana Rd""",Madison,WI,53719,43.0535983,-89.4883096,3.5,5,1,professional services
36194,5ZPfMnjdgGleB8o2zi3YyA,"""Parks Electrical Service""",,"""7411 Voss Pkwy""",Middleton,WI,53562,43.0889359,-89.509924,4.0,4,1,home theatre installation
36235,xgat97NHmm8LR3wg_6d18w,"""Gayfeather Fabrics""",Williamson - Marquette,"""1521 Williamson St""",Madison,WI,53703,43.0875659,-89.3584995,4.5,7,1,shopping
36311,kz5UANVmPxpllcoLnZBNhg,"""Great Dane Pub & Brewing Co""",McClellan Park,"""876 Jupiter Dr""",Madison,WI,53718,43.085345000000004,-89.279863,3.5,99,1,nightlife
36337,gOIVkoHTt2xL83dgyM0tuw,"""Chocolate Shoppe Ice Cream""",,"""1726 Fordem Ave""",Madison,WI,53704,43.0947001,-89.363672,4.0,12,1,food
36355,YRAAdoAwqMegPKc1HUmxcQ,"""Red Robin Gourmet Burgers""",,"""6522 Monona Drive""",Monona,WI,53716,43.046583,-89.3240256,2.5,69,1,restaurants
36386,NEoyc9IHZ6TekDt-_AhgnA,"""Planet Fitness - Madison - Mineral Point""",,"""7475 Mineral Point Rd""",Madison,WI,53717,43.05862020000001,-89.5122609,3.5,15,1,active life
36483,HNDvt2Q3dRod2Ea12B1FIQ,"""Nini Nails & Spa""",,"""684 S Whitney Way""",Madison,WI,53711,43.051438,-89.47399,3.5,23,1,beauty & spas
36496,_tJ1mf_KEL4sx5fh9DTtTw,"""McDonald's""",Heistand,"""4020 Milwaukee St""",Madison,WI,53714,43.098752000000005,-89.314916,2.0,10,1,fast food
36521,dyJK_XniS782sIhzWS7z5g,"""Lane's Bakery & Coffee""",Bram's Addition,"""2304 S Park St""",Madison,WI,53713,43.0420146,-89.39391379999999,4.0,33,1,bakeries
36602,P_dh5nNxM4CuRiKHdji61w,"""Dirty Ducts Cleaning & Environmental""",,"""3025 Perry St""",Madison,WI,53713,43.0308952332,-89.39649574120001,5.0,4,1,local services
36635,VYRnGyOuZ74QN46WsOLXtw,"""Ball Body Shop -  A Division of Smart Motors""",,"""2225 Eagle Dr""",Middleton,WI,53562,43.1001404,-89.5269668,3.5,3,1,auto detailing
36650,vJFls4XnhQ6kV6-KWky6WA,"""Market Grille""",,"""2920 Fitchrona Rd""",Fitchburg,WI,53719,43.000339508100005,-89.4843826294,3.0,4,1,food
36702,YHCseOJ93wJh0gBcii_2qA,"""The Knuckle Down Saloon""",,"""2513 Seiferth Rd""",Madison,WI,53716,43.061324299999995,-89.3072147,4.0,16,1,restaurants
36830,wl0uHk7xGGPVyOz-XkstfQ,"""East Side Club""",,"""3735 Monona Dr""",Monona,WI,53714,43.0863571,-89.3272648,3.0,14,1,bars
36843,rQl6EuSaEfFLJhMw9lR0xQ,"""Madison Chocolate Company""",Dudgeon-Monroe,"""729 Glenway St""",Madison,WI,53711,43.053080870500004,-89.43532470059999,4.5,19,1,restaurants
36899,OrTWxaySK7CigXAE7OQHvQ,"""Liz Truong Massage""",South Campus,"""""",Madison,WI,,43.07305170000001,-89.4012302,5.0,4,1,health & medical
37007,rOK8pWZtU7xmTT10URLplw,"""Wellington Apartments""",,"""78 Kessel Ct""",Madison,WI,53711,43.047902799999996,-89.4817299,2.5,3,1,home services
37066,sGNj4jowtyfUqXNax-D6VQ,"""American Freight Furniture and Mattress""",,"""3674 Kinsman Blvd""",Madison,WI,53704,43.1269034481,-89.3258772308,2.0,6,1,furniture stores
37083,yQ5J9dX8w6k74BqNlzmYqw,"""Mental Health Solutions, SC""",,"""7633 Ganser Way""",Madison,WI,53719,43.05957,-89.51585,1.5,3,1,counseling & mental health
37084,khHxKm1_x6syS5W2LTX0lw,"""Quiznos""",,"""116 Gammon Rd""",Madison,WI,53719,43.069721273,-89.50248761360001,3.0,3,1,restaurants
37223,6zaaAT4azmQQW3KsZG-98w,"""The Regal Find""",,"""1850 Parmenter St""",Middleton,WI,53562,43.095839700000006,-89.5115835,5.0,10,1,arts & crafts
37228,jux9zFaGcIRjrMIBaVJsHQ,"""Burger King""",Bram's Addition,"""719 W Badger Rd""",Madison,WI,53713,43.0381071,-89.39301929999999,3.0,7,1,restaurants
37259,_6r6X8DaV41ZAiDcJ5GFYA,"""Jsm Properties""",South Campus,"""101 N Mills St""",Madison,WI,53715,43.0695527,-89.4037616,2.5,10,1,apartments
37306,ycCByt8bcuRYpX9jW08_Ew,"""Harbor Athletic Club""",,"""2529 Allen Blvd""",Middleton,WI,53562,43.103071899999996,-89.4860822,4.5,7,1,swimming pools
37307,tBu2Cl4tXErJLJBWR-T4TQ,"""Hy Cite Corporation/Royal Prestige""",,"""2115 Pinehurst Dr""",Middleton,WI,53562,43.098048999999996,-89.538849,1.5,10,1,local services
37311,tBOrqJzf46ZdZKjRMTDskw,"""First Choice Dental""",,"""621 S. Park St.""",Madison,WI,53715,43.0603421,-89.400414,3.0,13,1,cosmetic dentists
37321,jc8yrgtHvcNwdhc5HWGQ4A,"""QDOBA Mexican Eats""",South Campus,"""2 N Park St""",Madison,WI,53715,43.0678629771,-89.40123707059999,3.5,6,1,restaurants
37476,kdcWMN5jABsIKWMgahpwjw,"""Bowl-A-Vard Lanes""",,"""2121 E Springs Dr""",Madison,WI,53704,43.1264438,-89.29244990000001,3.0,18,1,recreation centers
37515,FkmQbim2v64DvE69FfuThw,"""Touch of Pride Sales""",,"""5503 Monona Dr""",Monona,WI,53716,43.0600402,-89.326629,2.5,3,1,real estate
37677,rcGjCTd9wYPBv6Szslti-Q,"""Twisted Fitness""",Schenk - Atwood,"""2114 Winnebago St""",Madison,WI,53704,43.0944506,-89.35367679999999,5.0,6,1,gyms
37678,blg8LqSz6juevzgPDV23bw,"""Americas Best Value Inn""",,"""343812-18 Hwy""",Madison,WI,53704,43.15241029999999,-89.4104128,1.5,7,1,hotels & travel
37773,pC1-sHnZXvWVxFLgFKAqMA,"""Bradley Franklin - Certified iCracked Technician""",,"""""",Madison,WI,53719,43.0267025312,-89.50072238870001,5.0,3,1,electronics repair
37807,H3mVlmy_Nt9KakdveGO58A,"""Squirrel's Nest""",,"""2655 State Rd 51""",McFarland,WI,53558,42.991208,-89.307742,4.5,17,1,coffee & tea
37827,qXKHpdjC3RwGvwDbec4wbQ,"""Victoria's Secret""",,"""62 East Towne Mall""",Madison,WI,53704,43.1279489,-89.30436390000001,4.0,4,1,lingerie
37857,B2KSgKekQfeOFHWH7g68Tg,"""Dhaba Indian Bistro""",,"""8333 Greenway Blvd, Ste 100""",Middleton,WI,53562,43.0898458,-89.52650179999999,4.5,184,1,restaurants
37873,GuU7z2pU6OrPEzIe8rGj4w,"""Uw Health - East Towne Pharmacy""",,"""4122 E Towne Blvd""",Madison,WI,53704,43.1244906,-89.31203020000001,3.0,3,1,obstetricians & gynecologists
37965,ta9vDRqU_T-u8i2e1stO4g,"""Bassett""",,"""2733 Gust Rd""",Verona,WI,53593,43.004349,-89.607991,3.5,3,1,gardeners
37970,cdtOauNStuepyfMQWwGjHQ,"""Madison Overhead Garage Door Services""",,"""4710 McFarland Ct""",McFarland,WI,53558,43.0353285,-89.3019309,3.5,6,1,hardware stores
37998,K75oPh837az2upKWPS2LUQ,"""Paul's Pel'meni""",Capitol,"""414 W Gilman St""",Madison,WI,53703,43.074503,-89.394115,4.5,350,1,russian
38079,2hn-0XwO3m50Shze7_IcvQ,"""Glo Salon""",Junction Ridge,"""610 Junction Rd, Ste 209""",Madison,WI,53517,43.073255200000006,-89.5266699,5.0,4,1,hair salons
38136,k29-vr079dNxq7mR4Wco3Q,"""Chiefs Tavern""",Eastmorland,"""300 Cottage Grove Rd""",Madison,WI,53716,43.083996899999995,-89.3214239,3.5,12,1,bars
38141,GtHWjaaAtDI45ml9wvUmUQ,"""Buffalo Wild Wings""",,"""6544 Monona Drive""",Monona,WI,53716,43.047118499999996,-89.3215271,2.0,46,1,restaurants
38201,ppvxoLFW8sAKmTG3Zthy9w,"""Bang Salon""",Bay Creek,"""330 W Lakeside St""",Madison,WI,53715,43.05627,-89.38813499999999,5.0,19,1,beauty & spas
38213,IaS4zInz8rfSiisLVX_23w,"""Eastside Salsa, LLC""",Capitol,"""122 State St""",Madison,WI,53703,43.0748495,-89.3874602,5.0,3,1,arts & entertainment
38292,ou9Tkq5um2_zvs9k2yJv6w,"""Madison KOA""",,"""4859 County Road V""",De Forest,WI,53532,43.248075,-89.370734,3.5,10,1,hotels & travel
