,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
38156,nRNnF9ESOgDn4JW0fVeKzw,"""Kurt Lenschow - State Farm Insurance Agent""",,"""2309 Village Green Pl, Ste C""",Champaign,IL,61822,40.084196399999996,-88.2968385,5.0,3,1,auto insurance
38248,QFCapao7Q8GnjI7nGI-UmQ,"""Planned Parenthood - Champaign Health Center""",,"""302 E Stoughton St, Ste 2""",Champaign,IL,61820,40.113728,-88.23517,3.5,12,1,obstetricians & gynecologists
38462,1QG4JRQhm1pZQSPu7Axcog,"""Tatman's Towing""",,"""810 E Perkins Rd""",Urbana,IL,61802,40.127842,-88.197519,4.0,8,1,home services
38465,Q9apdosOkT4rnX3YRurbmA,"""Country Arbors Nursery""",,"""1742 County Rd 1400 N""",Urbana,IL,61820,40.085933000000004,-88.13655,4.5,6,1,nurseries & gardening
38667,doEpdTg3l55-IWemTlG3tg,"""Jimmy John's""",,"""1811 W Kirby Ave""",Champaign,IL,61821,40.0974664,-88.2769858,3.0,17,1,restaurants
38669,ltqvLrYq9QjeQjQ1NlqLcA,"""Ming Garden""",,"""1804 Sangamon Dr""",Champaign,IL,61821,40.1025734113,-88.277292841,3.5,13,1,restaurants
38862,7ATGF_w2-cmacDY0NC8vKw,"""Jordan Christopher, DDS MSD, PC""",,"""2920 Crossing Ct""",Champaign,IL,61822,40.084967999999996,-88.294736,3.5,3,1,dentists
39020,-6paCvPyvBOWinpmRYyypw,"""Bill Abbott Chevrolet Buick""",,"""500 W Center St""",Monticello,IL,61856,40.0285947772,-88.5764198752,3.5,3,1,body shops
39113,1L4YorxS7v3BCB3NcM_diQ,"""Andrae's Harley-Davidson""",,"""2010 N Lincoln Ave""",Urbana,IL,61801,40.131874100000005,-88.2185822,3.5,3,1,motorcycle dealers
39175,N-IwlZQimaUrxYF_jGUCOg,"""Anderson Dental""",,"""2535 Galen Dr""",Champaign,IL,61821,40.0816961,-88.2633957,4.5,13,1,orthodontists
39358,XIFPoEPkvGlTSlm9JRA_Ag,"""Slice Factory""",,"""625 E Green St""",Champaign,IL,61820,40.1101096,-88.2293787,2.0,11,1,salad
39441,eJRjKphPYmdttj7LKpCk1Q,"""Allerton Park & Retreat Center""",,"""515 Old Timber Rd""",Monticello,IL,61856,40.0051055,-88.6449587,4.5,32,1,parks
39480,NLIU2uxkEgFxzUf5sBs_aw,"""Urbana Boulders""",,"""1502 N Cunnungham Ave""",Urbana,IL,61802,40.1259149221,-88.1994501874,4.5,14,1,climbing
39684,1bgcPZXnzAZvrc6HcBfc7A,"""Average Joe Auto Repair""",,"""1001 W Bradley Ave""",Champaign,IL,61821,40.126934999999996,-88.26053,5.0,14,1,snow removal
39774,8JadBN3TgJ0vP7iqhe2iug,"""Gene's Barber Shop""",,"""229 S Mattis Ave""",Champaign,IL,61821,40.1149693541,-88.27951573600001,4.5,3,1,barbers
39778,AkA481VkTOec7EteMbCFGw,"""Tatman's Carcare Collision Centers""",,"""802 E Perkins Rd""",Urbana,IL,61802,40.127449,-88.19657099999999,3.5,5,1,auto repair
39873,ejdBoVvEdn5fdycuJRen8Q,"""First Wok""",,"""1805 Philo Rd""",Urbana,IL,61802,40.096294799999995,-88.1920978,4.0,32,1,restaurants
39972,Qm-aVVqYbI44KYCTcw5Lew,"""Speed Lube 10 Minute Oil Change Shops""",,"""307 E University Ave""",Champaign,IL,61820,40.1159854,-88.23473349999999,4.5,15,1,automotive
40052,WNaPTdGUMiBZpA5MFMZ4-A,"""Mahomet Family Restaurant""",,"""1002 Commercial Dr""",Mahomet,IL,61853,40.19535689999999,-88.4258636,3.5,19,1,american (traditional)
40075,rmHPZk6jT7NlfJU457oHwg,"""Espresso Royale Caffe""",,"""1401 W Green St""",Urbana,IL,61801,40.109243,-88.227253,3.0,9,1,food
40127,B_dwXxYZvEL032j9kUHz9w,"""Dentistry by Design""",,"""1905 Convenience Pl""",Champaign,IL,61820,40.1390293,-88.2431953,1.0,3,1,general dentistry
40154,haDgDTREZ_mVBAmhRYqxSA,"""Billy Bob's""",,"""105 E Broadway St""",Ogden,IL,61859,40.113024100000004,-87.9549274,3.0,3,1,american (traditional)
40240,DarFGECwWTwQoProBTUuxw,"""Gire Roofing""",,"""5401 N Market St""",Champaign,IL,61822,40.1562924,-88.23929059999999,5.0,3,1,roofing
40459,izd105KSPs3n5ijj1cICEQ,"""Gander Mountain - Champaign""",,"""2006 North Prospect Ave""",Champaign,IL,61822,40.140236,-88.255441,1.5,6,1,guns & ammo
40485,ecOBYL1FoVAt4fGzpxYkdQ,"""Urbana Champaign Independent Media Center""",,"""202 S Broadway Ave""",Urbana,IL,61801,40.111413399999996,-88.2068363,4.0,3,1,local flavor
40711,sDfN5qJlmvrwTfwEPBsxSg,"""Dairy Queen""",,"""1103 Klein Ave""",Rantoul,IL,61866,40.3112973,-88.14290909999998,2.5,3,1,restaurants
40722,r0LC6H87QKBj2TZgyeFrkw,"""Car-X Tire & Auto""",,"""601 E University Ave""",Champaign,IL,61820,40.1160151,-88.2301691,4.0,11,1,auto repair
40880,WNP3nHRboeu6DEnMcnDkRg,"""Shaw's Premier Painting""",,"""1003 S Barker Rd""",Champaign,IL,61822,40.1059,-88.3513,4.0,7,1,painters
41131,Lx7e54TaIPtxW5aZ6Ze38A,"""El Toro""",,"""1668 E Grove Ave""",Rantoul,IL,61866,40.3117922,-88.1254802,2.5,11,1,mexican
41240,z1oAb6PNln0MN2FjOykPmg,"""All Things Kids""",,"""2710 North Mattis Ave, Ste A""",Champaign,IL,61822,40.1473237,-88.2766146,3.0,7,1,childrens clothing
41315,lwPCzhceDx4nHlxu2JYRfA,"""Prairieland Feeds""",,"""303 S Dunlap Ave""",Savoy,IL,61874,40.051799100000004,-88.2523705,4.5,18,1,pet stores
41345,yRKrMWQxQaMeR18s5ajcYw,"""Arby's""",,"""1913 W Springfield Ave""",Champaign,IL,61821,40.1124149,-88.2794573,2.5,4,1,restaurants
41361,Q7-hLbFxUNVrCZx07py2ig,"""Eden's Rain Salon""",,"""501 N Neil St""",Champaign,IL,61820,40.1202006,-88.2435455,5.0,15,1,beauty & spas
41566,6FbN5wBF3BbBfv3OJQ-fDw,"""Country Inn & Suites""",,"""602 W Marketview Dr""",Champaign,IL,61822,40.137921,-88.2529421,3.0,17,1,hotels
42243,uJIIgBmcIn-Ye-anrqK0DQ,"""Dunkin' Donuts""",,"""1302 N Prospect Ave""",Champaign,IL,61820,40.1286711,-88.25739940000001,2.5,11,1,donuts
42649,tQaIWc9qeiB1IU163LKlAw,"""Panda Express""",,"""627 S Wright St""",Champaign,IL,61820,40.1105984,-88.2290979,3.0,17,1,chinese
42733,IFlSq9YWXHZyLnuh0EffKQ,"""Main Street Belly Deli""",,"""118 S Main St""",Homer,IL,61849,40.0356044068,-87.9583024912,4.5,9,1,delis
42740,8TYYgL3bFEZVd1QuJMdl8w,"""Mark of Cain Tattoo's""",,"""602 E Green St, Ste 2""",Champaign,IL,61820,40.110788899999996,-88.23015699999999,5.0,3,1,beauty & spas
42798,0dRFng9hongv16QE976OTQ,"""McKinley Apartments""",,"""1862 Valley Rd""",Champaign,IL,61820,40.094820899999995,-88.248657,2.5,3,1,real estate
42873,Lou0gX3Q_PAWV6n6vsrt1w,"""Montessori School of Champaign-Urbana""",,"""1403 Regency Dr E""",Savoy,IL,61874,40.072367,-88.254023,5.0,5,1,elementary schools
42888,rqmCvYLvEfcOJAZ9bNgh6Q,"""Sparkle PRO Window Cleaning""",,"""2310 Sumac Dr""",Champaign,IL,61821,40.085733000000005,-88.283834,5.0,8,1,window washing
43255,iXhNbqH2oh2MBpXGeqwEVA,"""Campus Property Management""",,"""303 E Green St""",Champaign,IL,61820,40.110008,-88.2348756,1.0,20,1,home services
43288,_JerBc7MgOit4xrZvuYIvA,"""BMW of Champaign""",,"""100 Burwash Ave""",Savoy,IL,61874,40.074725,-88.249264,2.5,29,1,automotive
43431,-fiUXzkxRfbHY9TKWwuptw,"""DESTIHL Restaurant & Brew Works""",,"""301 N Neil St""",Champaign,IL,61820,40.1189773,-88.24427209999999,4.0,490,1,gluten-free
43589,xa94yJ8PKp1yy_3c69obPA,"""Bell Sports""",,"""909 Pacesetter Dr""",Rantoul,IL,61866,40.2964487,-88.150936,3.5,3,1,shopping
43715,DhmrZSIOShDDtFUeUcDIjw,"""Charlie's Grub & Suds""",,"""106 West 1st St""",Homer,IL,61849,40.036440999999996,-87.958901,4.5,5,1,restaurants
43723,-8SG5t1yznyU0fy6_CWNDA,"""Juno Hair""",,"""616 E Green St, Ste C""",Champaign,IL,61820,40.1106295,-88.2296313,3.0,15,1,beauty & spas
43850,C3d4HqDjWq9e_0cPfmPykg,"""Moe's Southwest Grill""",,"""2041 S Neil St""",Champaign,IL,61820,40.0902821733,-88.24634331600001,3.5,21,1,restaurants
43941,m8qGdllgcUSqZmcryQWM9A,"""McDonald's""",,"""4910 N Market St""",Champaign,IL,61822,40.177811299999995,-88.24037659999999,1.5,3,1,fast food
43978,3HPFI6f_96vbANRrWa_kew,"""Animal Hospital At The Crossing""",,"""3001 Village Office Pl""",Champaign,IL,61822,40.0809186,-88.29631309999999,4.5,9,1,pet boarding
44041,OIhwgAsg_JvPSZuST7WP5w,"""Dave & Harry Locksmiths""",,"""116 E University Ave""",Champaign,IL,61820,40.116614899999995,-88.2379884,4.5,5,1,keys & locksmiths
44092,y1ouTVkTZttdEdYcvF_koQ,"""Sportland Motor Sports""",,"""1602 N Lincoln Ave""",Urbana,IL,61801,40.127668799999995,-88.2191804,3.5,3,1,automotive
44133,kRE70uST2CmGZDfL3WfGhw,"""Kim's Alterations""",,"""1720 W Bradley Ave""",Champaign,IL,61821,40.127792,-88.276013,4.0,9,1,local services
44219,C0QcNkV_svV2aUH-fI2MLw,"""Keri Powell Therapy""",,"""701 Devonshire Dr, Ste B1""",Champaign,IL,61820,40.0885993,-88.2548138,3.5,3,1,religious organizations
44308,dKncjeWnvdqYiNC8l26fog,"""Jimmy John's""",,"""43 E Green St""",Champaign,IL,61820,40.109789299999996,-88.24081009999999,3.0,17,1,food delivery services
44355,7B-suS0RHxqxZBBfVfiPLA,"""Olive Garden Italian Restaurant""",,"""30 E Anthony Dr""",Champaign,IL,61820,40.135721999999994,-88.241153,3.0,58,1,wine bars
44583,EOHjpO4XFAhhSgJUECEJ5Q,"""The Pointe at U of I""",,"""1601 E Florida Ave""",Urbana,IL,61802,40.097854,-88.1891402,2.0,8,1,home services
44669,Zc3hqSZHkuELzpyRmv6nrQ,"""Iron Post""",,"""120 S Race St""",Urbana,IL,61801,40.1117245259,-88.2088422693,3.5,18,1,nightlife
44749,ngDI7XtTpP-E-Ttom3Gq1w,"""Advance Auto Parts""",,"""110 N Vine St""",Urbana,IL,61802,40.1132025278,-88.2042986155,3.5,3,1,auto parts & supplies
44836,bMEev3B405vXG2SJthbcBw,"""America's Best Inns and Suites""",,"""409 W Universiy Ave""",Urbana,IL,61801,40.1160195,-88.2122981,1.5,9,1,event planning & services
45154,jKxES7iLV63H_PfyGVGIDw,"""Lai Lai Wok""",,"""402 E Green St, Ste A""",Champaign,IL,61820,40.1104755,-88.2333105,4.0,101,1,restaurants
45258,LriGUTo9z5exTYHmFkXf9A,"""Massage Envy - Savoy Plaza""",,"""1213 Savoy Plaza Ln""",Savoy,IL,61874,40.069431,-88.251942,3.5,7,1,massage therapy
45371,FZFGv8vlqkZiejzUtSn76g,"""Star火BBQ""",,"""1209 Savoy Plaza Ln""",Savoy,IL,61874,40.069644659,-88.25176140459999,4.0,7,1,barbeque
45489,CrIWqmuO2uQWwl3z11K_BA,"""Pizzeria Antica""",,"""10 E Chester St""",Champaign,IL,61820,40.116869,-88.242964,4.0,101,1,restaurants
45626,GCKwJY2KNoNdGHx9Hzr9Wg,"""Arrow Taxicab Service""",,"""""",Urbana,IL,61801,40.10592329999999,-88.2120315,4.5,4,1,local services
46003,D542kcQQ8T_Js9kqHjasiQ,"""Coach Factory Store""",,"""1011 E Southline Rd""",Tuscola,IL,61953,39.7916114,-88.272153,2.5,3,1,shopping
46086,YEpB1mdJUIaK_evI5RTNHw,"""Klein Gretchen""",,"""1105 S New St""",Champaign,IL,61820,40.10409,-88.254926,5.0,3,1,health & medical
46107,SaPl5jGj3nnh_cf17gkhAg,"""Clean Boss""",,"""""",Champaign,IL,61820,40.116610200000004,-88.24125040000001,4.5,7,1,local services
46385,5SgsdScsBV46bPebHQmZ3w,"""Finest Home Inspection""",,"""711 S Elm Blvd""",Champaign,IL,61820,40.107981,-88.25058,5.0,3,1,home inspectors
46446,VHsNB3pdGVcRgs6C3jt6Zg,"""Dublin O'Neil's""",,"""301 N Neil St""",Champaign,IL,61820,40.1190386,-88.2438816,3.5,121,1,irish
46456,dF4daEV0EeGmC1iU3EjVcQ,"""McDonald's""",,"""499 N Oakwood St""",Oakwood,IL,61858,40.1197135,-87.7782921,1.5,5,1,restaurants
46511,jeTfL2kCyBtmFGSrSQHqVw,"""Bacaro""",,"""113 N Walnut St""",Champaign,IL,61820,40.1169069806,-88.2426019246,4.0,150,1,nightlife
46570,KCDMeqIMVVPcxk1mB8ZA_A,"""Element on Main""",,"""502 W Main St""",Urbana,IL,61801,40.1140872,-88.21315229999999,1.0,3,1,real estate
46635,A_eABcl0LTts73RNo2Np2Q,"""Krannert Center for the Performing Arts""",,"""500 S Goodwin Ave""",Urbana,IL,61801,40.108013,-88.222747,5.0,27,1,restaurants
46798,CKqHfvcqx73-Uz0xGMHL6Q,"""Wingin Out""",,"""301 E Green St""",Champaign,IL,61820,40.109962700000004,-88.2351409,3.0,33,1,fast food
46799,ewDdEJfnmGue19wrrwJwTw,"""Underground Printing""",,"""502 E John St, Ste 102""",Champaign,IL,61820,40.1092381,-88.2315641,5.0,7,1,printing services
46834,ovApUucCKSb9k0lTP2JieQ,"""Huaraches Moroleon""",,"""805 Philo Rd""",Urbana,IL,61801,40.1058258,-88.1951387,4.5,159,1,restaurants
46998,WU7HnTim3UgqdtpKCavtOw,"""Los Zarapes""",,"""840 Eastwood Dr, Ste 12""",Mahomet,IL,61853,40.196776,-88.396111,4.5,11,1,restaurants
47005,MaKJcuAQluPQsyJ7GxmWhQ,"""Steeple Coffee House""",,"""102 E Lafayette St""",Monticello,IL,61856,40.024055,-88.5721067,4.5,9,1,coffee & tea
47052,d8_rOOEQ83U-ennjzo-8ww,"""Wyldewood Cellars""",,"""218 E Lincoln St""",St Joseph,IL,61873,40.1115097467,-88.041590051,4.5,5,1,food
47077,oNRBwIyojAF-3uLIqQLc_w,"""Campustown Rentals""",,"""309 E Green, Ste 103""",Champaign,IL,61820,40.110186999999996,-88.233819,1.0,8,1,real estate
47122,-5NXoZeGBdx3Bdk70tuyCw,"""Po' Boys Restaurant""",,"""202 E University Ave, Ste C""",Urbana,IL,61801,40.1176953,-88.20587420000001,4.0,56,1,pizza
47217,L4WXLHf2p_qoLgiPwzTSgA,"""Hardee's""",,"""326 S Century Blvd""",Rantoul,IL,61866,40.3069842,-88.15621850000001,1.5,9,1,restaurants
47222,Icj9QzQxqvzOmPm_liAq1Q,"""Hilton Garden Inn""",,"""1501 S Neil St""",Champaign,IL,61820,40.099126500000004,-88.2462073,3.5,34,1,hotels
47255,4LZPqYJWbfwscbl6uJntDA,"""Annapurna Stores""",,"""505 S Neil St, Ste 11""",Champaign,IL,61820,40.1112188295,-88.24496774389999,4.0,6,1,grocery
47375,HRY1KRII0NXbQQumf9vaKg,"""Christie Clinic on University""",,"""101 W University Ave""",Champaign,IL,61820,40.1155244,-88.2438479,2.0,15,1,doctors
47622,UmZdQID7QJoyg2R92mK3HA,"""Siam Terrace""",,"""212 W Main St""",Urbana,IL,61801,40.112708000000005,-88.209446,4.0,167,1,restaurants
47623,rOPj68rUjK9tv84ShWaetg,"""BBQ Premium Chicken""",,"""700 S Gregory St, Ste F""",Urbana,IL,61801,40.1065086,-88.2212475,2.5,27,1,american (traditional)
47701,adMqhdXZmlZxUBjyyJEyiA,"""Property Management People""",,"""1153 County Rd 1500 E""",Champaign,IL,61822,40.098161600000005,-88.2639552,4.0,4,1,property management
47792,FgckrAuRyoNWZiAuSvajiQ,"""Jon's Pipe Shop""",,"""44 E University Ave""",Champaign,IL,61820,40.1165366,-88.241484,4.0,12,1,shopping
47801,wDXaIt70oTpaWtlf6Xc79Q,"""Champaign Cycle""",,"""506 S Country Fair Dr""",Champaign,IL,61821,40.111990399999996,-88.28233780000001,4.0,16,1,sporting goods
47846,vyCTd76g2aGqWvY1229ofw,"""CVS""",,"""107 W Green St""",Champaign,IL,61820,40.1095557,-88.2442923,2.5,7,1,shopping
47939,w5Y_FiGPSlPemJVxAZZToQ,"""Basil Thai Urbana""",,"""701 S Gregory St""",Urbana,IL,61803,40.1065482,-88.2217353,3.0,92,1,restaurants
47945,_ZRBWnsYHLBqs10N2i9Fnw,"""Sport Clips Haircuts of Champaign - Old Farm Shops""",,"""1733 W Kirby Ave, Ste B-11""",Champaign,IL,61821,40.097317,-88.27508929999999,4.0,14,1,hair salons
47978,Z7lIfcYVn1Ia5exVoSiNIw,"""No Regrets Tattoos & Body Piercing""",,"""117 W Church St""",Champaign,IL,61820,40.117989,-88.244428,4.5,31,1,beauty & spas
48013,i9EHm7n2pvKoliAMmCth0w,"""Hansen & Co Barber Shop""",,"""807 S Neil St""",Champaign,IL,61820,40.106749,-88.24371500000001,5.0,18,1,beauty & spas
48194,xDVK90C8qTDH5mqVQfyyjg,"""Chief/Bauer Service Experts""",,"""520 North Hickory St""",Champaign,IL,61820,40.12077,-88.24212940000001,2.0,10,1,local services
48414,tcf_IMRTRIGthlGVtdJLzg,"""Joe's Automotive Repair""",,"""24 Marshall St""",Champaign,IL,61820,40.1137436,-88.2419475,1.5,4,1,auto repair
48638,Br2WIGAMaB6JnXUeOHSqyA,"""Midas""",,"""304 West University""",Urbana,IL,61801,40.1168107,-88.2102582,4.5,8,1,auto repair
48760,xeN57OX3lJfY96nfEx63fg,"""Garcia's Pizza In A Pan""",,"""313 N Mattis Ave""",Champaign,IL,61821,40.119051,-88.277525,3.0,37,1,pizza
48856,8sCEkyczBsOEqizt3mfXyg,"""Clybourne""",,"""708 S 6th St""",Champaign,IL,61820,40.1096989,-88.2303608,3.0,29,1,nightlife
49020,RDHH5aVSsblGfOf17P2Tjg,"""Tuesday Morning""",,"""241 S Mattis Ave""",Champaign,IL,61821,40.11443826,-88.27888761860001,4.0,4,1,shopping
49079,S3tKO3X1LP8vjuHSSR5KEg,"""Fairfield Inn & Suites by Marriott Champaign""",,"""1807 Moreland Blvd""",Champaign,IL,61822,40.135781,-88.251626,3.5,15,1,hotels & travel
49266,2r2-SUffzmo22lvKSiIKvg,"""Stone Creek Golf Club""",,"""2600 S Stone Creek Blvd""",Urbana,IL,61802,40.0879614,-88.16952579999999,4.0,3,1,golf
49505,7uVAFzODEJ8WHWou_DASpw,"""Angel Paws Pet Grooming & Pet Sitting""",,"""1618 W Park Ave""",Champaign,IL,61821,40.117627,-88.2740965,4.5,29,1,pet groomers
49561,KfGaDOcxPwvD-nlYtjVIpQ,"""Kcm Auto Care""",,"""1709 N Cunningham Ave""",Urbana,IL,61802,40.129519,-88.19891199999999,4.5,28,1,automotive
49618,B9W60PTxn7XOZfk4BiTvyw,"""BrewLab Coffee""",,"""630 S 5th St""",Champaign,IL,61820,40.1106891,-88.23205420000001,4.5,11,1,coffee & tea
49619,nSThFcHyyjIXnlX98xBkIg,"""Innu Hair Salon""",,"""302 W Hill St""",Champaign,IL,61820,40.119483,-88.247117,3.5,13,1,beauty & spas
49671,uvVOuCbo4_5z_J5WJVG4QQ,"""Joe's Brewery""",,"""706 S 5th St""",Champaign,IL,61820,40.109713,-88.2317829,3.0,44,1,bars
49672,c_pScQ7eKYTesWkcqDMn-g,"""Women's Health Practice""",,"""2125 S Neil St""",Champaign,IL,61820,40.087669,-88.246806,2.5,11,1,health & medical
49772,fqr3dm6pSQ2P9EaO2Zb9Iw,"""Mitchem Dental""",,"""1701 S Prospect Ave, Ste 201""",Champaign,IL,61820,40.096622100000005,-88.2581098,4.0,4,1,pediatric dentists
50011,k1cD9hgD5E-_GF_RR6-J7A,"""Office Depot""",,"""111 Convenience Ctr Rd""",Champaign,IL,61820,40.1385227,-88.2405525,3.5,3,1,local services
50150,cFXbnUGRNYI4gVR2WIBHlQ,"""Toys R US""",,"""40 E Anthony Dr""",Champaign,IL,61820,40.135721200000006,-88.2396522,2.5,8,1,shopping
50151,guT_rF7lF9SnXOa5FN1byw,"""College Chefs""",,"""411 E Park St, Ste 100""",Champaign,IL,61820,40.1182345,-88.2435423,5.0,3,1,event planning & services
50191,VSHONI8c8SLcYPTGQgC9cA,"""Field & Stream""",,"""2000 N Neil St, Ste 2000B""",Champaign,IL,61820,40.137616079299995,-88.23757812379999,3.0,5,1,fashion
50301,nD4cF5IH8RE7LFGdR2FMUA,"""Windy City Express""",,"""410 N Race St""",Urbana,IL,61801,40.1161882,-88.2086755,3.5,22,1,burgers
50533,tH9fJdyaSM1SE7Fm6X11cg,"""Starbucks""",,"""1401 W Green St""",Urbana,IL,61801,40.1092429275,-88.2272529602,3.5,6,1,food
50538,uJHUgUJO53V5-xz9_3c8IQ,"""Arrowhead Lanes""",,"""1401 N McKinley Ave""",Champaign,IL,61821,40.130225200000005,-88.2634345,3.5,8,1,bowling
50608,leoEzfEj27czYZEgBJdK5w,"""Prairie Fruits Farm & Creamery""",,"""4410 N Lincoln Ave""",Champaign,IL,61822,40.162218599999996,-88.2099078,5.0,16,1,cheese shops
51050,fffEiPIzk0YIqElkYo5S2g,"""May's Alterations""",,"""905 S Neil, Unit D""",Champaign,IL,61820,40.105187,-88.243851,4.0,18,1,local services
51125,XIMUsIYfcMuY8G8gq10fyw,"""Melby Chiropractic""",,"""314 S Neil St""",Champaign,IL,61820,40.112775899999995,-88.243229,5.0,7,1,chiropractors
51331,Wrpst2ycDWUtrzk5D195sg,"""Busey""",,"""100 W University Ave, Ste 100""",Champaign,IL,61820,40.116545,-88.2447308,1.5,3,1,banks & credit unions
51332,62Ibju8UmUZtPIBLDS_nUw,"""Tasty Fish Chicken & Grill""",,"""705 N Neil St""",Champaign,IL,61820,40.1221402,-88.2435608,3.5,6,1,restaurants
51420,JbWQtVLQDEOBlvbVWk2OFg,"""Chipotle Mexican Grill""",,"""903 W Anthony Dr, Ste A""",Champaign,IL,61820,40.1361978,-88.2599453,3.0,40,1,fast food
51437,7zTivhugiT3IwvusTe2WRw,"""Yoga Institute of Champaign-Urbana""",,"""407 W Springfield Ave""",Urbana,IL,61801,40.112111,-88.21258900000001,4.0,8,1,yoga
51484,T8aBZQSMspreqNZoV8cCgw,"""SK Exteriors""",,"""305 Tiffany Ct""",Champaign,IL,61822,40.115889700000004,-88.31793309999999,2.5,3,1,windows installation
51575,ENAEFivSyxH-Vo22pwLdxw,"""Subaru of Champaign County""",,"""1402 N Dunlap Ave""",Savoy,IL,61874,40.0691390573,-88.24836730959998,3.5,13,1,auto repair
51658,0V-A3bUWkTmdV51xVh2O9Q,"""Deni's Door Service""",,"""385 County Rd 2400 E""",Broadlands,IL,61816,39.933592,-88.01037099999999,5.0,4,1,garage door services
51723,PWjngofubkLClcJLt16L-Q,"""Kay Jewelers""",,"""2000 N Neil St Spc 355""",Champaign,IL,61820,40.1427776,-88.243865,1.5,3,1,shopping
51889,w9h-pTp1K6JMos-xzl3Wyw,"""Hot Wok Express""",,"""1102 W University Ave""",Urbana,IL,61801,40.1166669,-88.2226072,3.0,23,1,restaurants
51895,RePugRsryh7skCUdEAeDfQ,"""Breaking Taco""",,"""608 E Main St""",Mahomet,IL,61853,40.1943812,-88.4003192,5.0,6,1,mexican
51984,P4HqDYI1icascvcwca7iLg,"""Macy's""",,"""2000 N Neil St""",Champaign,IL,61820,40.141028999999996,-88.244222,2.5,12,1,shopping
52085,uf8WNaHKKssMUbQVg8nJ7g,"""Jimmy John's""",,"""102 E University, Ste A""",Urbana,IL,61801,40.1168049,-88.2071079,2.5,18,1,food
52170,2BEJCBkNzOBXaydBJf5k0A,"""Sonic""",,"""601 N Mattis Ave""",Champaign,IL,61821,40.1213626,-88.27753349999999,3.0,16,1,fast food
52217,dtKy808TwAgtOcwSCbXFJw,"""Jipbap Taste of Korea""",,"""601 S 6th St, Ste 101""",Champaign,IL,61820,40.1113775415,-88.23049464610001,4.0,52,1,korean
52277,HT1Y9Q1nkSqve-xxgfEQwQ,"""Arby's""",,"""760 W Champaign Ave""",Rantoul,IL,61866,40.3087751,-88.1743298,4.0,3,1,sandwiches
52390,eJtmOfqwGj5sYKQrB01oWQ,"""Slim Chickens""",,"""2037 S Neil St""",Champaign,IL,61820,40.0905314,-88.2463795,3.0,47,1,restaurants
52391,ffacanjbTeV8qP0puOW4xQ,"""Jiya Beauty Salon""",,"""7 Convenience Center Rd""",Champaign,IL,61820,40.1400777,-88.24258640000001,4.0,19,1,beauty & spas
52500,zp3rZNu-5qonTL3ByPYOUg,"""Fat Sandwich Company""",,"""502 E John St""",Champaign,IL,61820,40.1092381,-88.2315641,3.5,84,1,restaurants
52760,Gxf0MzHfznm3vmF2E764xg,"""The Dog Den""",,"""52 East Washington St""",Champaign,IL,61820,40.120261,-88.240668,4.5,10,1,pet training
52761,LcD9KtQ52qTwhJEahO8ohQ,"""Barr Real Estate""",,"""1710 S Neil St, Ste 1""",Champaign,IL,61820,40.0947376,-88.24483670000001,1.0,4,1,apartments
52845,pB7yPecmxoJEa0FjKdkznw,"""G-Mart Comics""",,"""205 N Market St""",Champaign,IL,61820,40.1175979,-88.2413998,4.5,12,1,comic books
52885,b-FBGE42RQQ56Wr2_O9Y5w,"""Millbern Automotive""",,"""712 N Cunningham Ave""",Urbana,IL,61802,40.1199262,-88.2025271,5.0,5,1,auto repair
52945,nj7In2EbDVhCb5C0NPNkuQ,"""UI Auto Club Car""",,"""2602 N Mattis Ave, Ste 103""",Champaign,IL,61822,40.1448630856,-88.275898844,5.0,3,1,car wash
52952,uqBjt4GwuUi4voeBSDleRQ,"""T & G Maintenance & Construction""",,"""2204 W John, Unit B""",Champaign,IL,61821,40.109645,-88.283499,5.0,13,1,roofing
53046,fZQ3QjGMRELHG9f0WnN8vw,"""The Habitat for Humanity ReStore""",,"""119 E University Ave""",Champaign,IL,61820,40.1160509,-88.23776509999999,4.5,23,1,home services
53287,kNtToQSP_Y5U8tznLXuCaw,"""Farren's Pub & Eatery""",,"""308 N Randolph St""",Champaign,IL,61820,40.118679,-88.244834,4.0,237,1,restaurants
53316,XuByFsXXhnKmZ6hxucOj7A,"""301 Mongolia""",,"""301 N Neil St""",Champaign,IL,61820,40.1189773,-88.24427209999999,3.5,59,1,mongolian
53454,qQwJ97VEyuMyPgDWF_Speg,"""West Quad""",,"""29 E Green St""",Champaign,IL,61820,40.109905,-88.24159300000001,2.5,6,1,home services
53455,Tiu3iRXMlzEEI6Epp3I8lg,"""Cafe Sababa""",,"""503 E John St""",Champaign,IL,61820,40.108761,-88.231538,5.0,5,1,pizza
53546,k5ufD47Z0t3rkyIYpXoT5Q,"""Sprint Store""",,"""61 E Marketview Dr""",Champaign,IL,61820,40.1369699839,-88.23998183030001,1.0,3,1,mobile phone accessories
53637,joIZbPR6H-2MTGQGLzCXsA,"""Geschenk Boutique""",,"""228 E Lincoln""",Saint Joseph,IL,61873,40.111621,-88.041188,5.0,4,1,flowers & gifts
53643,O1xMVmaQIluqgBQqlR-Oqw,"""Sylvia's Irish Inn""",,"""312 W Green St""",Champaign,IL,61820,40.110153499999996,-88.2475493,5.0,3,1,bed & breakfast
