,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
14587,FatNe8hbbNgLefq3NYRz3g,"""Foster's Homemade Ice Cream""",,"""30551 Chardon Rd""",Willoughby,OH,44094,41.5839279,-81.45529029999999,4.0,25,1,ice cream & frozen yogurt
14594,Jx095LxBLq97PN5JUKkHOA,"""Mike Bass Ford""",,"""35955 Detroit Rd""",Avon,OH,44011,41.458994700000005,-82.0190811,3.0,4,1,automotive
14625,nqOvDdy8k-7YKpG2tu27_Q,"""America's Best Contacts & Eyeglasses""",,"""650 E Aurora Rd""",Macedonia,OH,44056,41.313571,-81.515457,3.0,4,1,optometrists
14632,YdAF8Csxnxvj4TXz7ffH1Q,"""Burger King""",,"""1321 W Bagley Rd""",Berea,OH,44017,41.372143,-81.89279,1.5,3,1,restaurants
14634,LW2ZVNroU4ciwX5c-PQmtg,"""Allstate Hairstyling & Barber College""",Ohio City,"""2546 Lorain Ave""",Cleveland,OH,44113,41.4839961,-81.70437109999999,4.5,5,1,adult education
14638,LCHbcrurAGIEc1gPDgnvBw,"""Homewood Suites by Hilton Cleveland-Beachwood""",,"""25725 Central Pkwy""",Beachwood,OH,44122,41.4681106,-81.4939569,3.5,17,1,event planning & services
14650,fiYqGH-esbPpO-3DnSqVeg,"""Bialy's Bagels""",,"""2267 Warrensville Ctr Rd""",Cleveland,OH,44118,41.4979909,-81.5357253,4.5,63,1,bagels
14655,b9xYFHAwEaysVr8dZqM-PQ,"""Arby's""",,"""3521 Center Rd""",Brunswick,OH,44212,41.238692799999995,-81.8127432,3.5,3,1,sandwiches
14665,Re-2BJlHQrSqN6f46OlqaA,"""Mr Tire Auto Service Centers""",,"""12027 Lake Ave""",Lakewood,OH,44107,41.489604392800004,-81.7736890912,4.0,17,1,gas stations
14679,b2596IQibXyco49ctXEupA,"""Avanti Salon""",,"""8027 Mayfield Rd""",Chesterland,OH,44026,41.5223407,-81.3560876,3.0,10,1,hair salons
14696,hagp9hXCrEc0Kn8qa3imSg,"""Cal's Marathon""",,"""7777 Lake Shore Blvd""",Mentor On the,OH,44060,41.70548,-81.36154,4.5,6,1,auto repair
14719,Xra1TtWtf069Am5hHWs3Ug,"""Pepper's Italian Restaurant""",,"""12401 Detroit Ave""",Lakewood,OH,44107,41.484060799999995,-81.7753323,4.0,155,1,restaurants
14743,J3co2lazlOriVjncZKtX3w,"""Ganley Bedford Imports""",,"""250 Broadway Ave""",Bedford,OH,44146,41.400385,-81.5482688,3.0,7,1,automotive
14762,GwGrjDJF9etdthhnoJcV9g,"""George's Family Restaurant""",,"""2170 N Ridge Rd""",Elyria,OH,44035,41.4182961,-82.12061990000001,4.0,12,1,american (traditional)
14765,A7i_H252XydtrK7BUTvoog,"""Stonetown""",Gateway District,"""627 Prospect Ave E""",Cleveland,OH,44115,41.498692299999995,-81.6882929,3.5,183,1,restaurants
14776,5AcH1OA12-Qio3kuRTny4w,"""Snodgrass Eyecare""",,"""60 N Miller Rd""",Fairlawn,OH,44333,41.1298484,-81.6103196,5.0,3,1,shopping
14784,Qiu0U0WQcv3BhiiYdXV_2A,"""Dermatology Partners""",,"""36701 American Way, Ste 3""",Avon,OH,44011,41.4670715332,-82.02718353270001,4.0,4,1,doctors
14785,-pmqS-odJCmxOvWfRFAQ9Q,"""CVS Pharmacy""",,"""30791 Detroit Rd""",Westlake,OH,44145,41.4606268,-81.9600557,1.5,9,1,drugstores
14787,8HMSq_lsVBtqQhd8xP8GTQ,"""Root Candles At West Liberty""",,"""623 W Liberty St""",Medina,OH,44256,41.1387616,-81.87433840000001,4.5,3,1,candle stores
14802,t-EcsRa2ihCBNTD_-wPDaA,"""Wendy's""",,"""7635 Mentor Ave""",Mentor,OH,44060,41.6587559,-81.368577,3.5,5,1,restaurants
14828,kXMVhfmiX9TnCwNDJAbxOQ,"""Straightline Auto Body""",,"""9900 Royalton Rd""",North Royalton,OH,44133,41.313386,-81.759491,5.0,3,1,body shops
14900,3AtjbxuzaDrxo3o8V3fzAw,"""Family Dollar Stores""",,"""5590 State Rd""",Cleveland,OH,44134,41.4097654,-81.7109302,2.5,3,1,shopping
14917,wMO4_yK6AeMtbio483Dskw,"""The Little Gym of Westgate""",,"""3020 Westgate""",Fairview Park,OH,44126,41.4609109,-81.8515517,5.0,3,1,gymnastics
14922,228mfqUuGbnCs1kiupJXZw,"""Map of Thailand""",Goodrich Kirtland,"""3710 Payne Ave, Ste 106""",Cleveland,OH,44114,41.5094078,-81.6621618,4.5,152,1,thai
14929,iYdJGoTt3i2UTOnj6zzUYQ,"""The Malted Meeple""",,"""5100 Darrow Rd""",Hudson,OH,44236,41.204194,-81.4417689,4.0,15,1,hobby shops
14984,cfztb79qREwo6KFkyybG1Q,"""Hillcrest Orchards""",,"""50336 Telegraph Rd""",Amherst,OH,44001,41.344183,-82.297515,3.5,8,1,food
14989,kYjXOlsYfP_bzyJIpy7mgA,"""Snap Fitness 24-7""",,"""7995 Darrow Rd""",Twinsburg,OH,44087,41.2835522,-81.44045240000001,4.5,3,1,yoga
15021,bRrr2tmhBnE1uGFqmdFUhg,"""Wendy's""",,"""1487 Center Rd""",Avon,OH,44011,41.4672169,-82.01956440000001,4.5,3,1,restaurants
15022,i7lFu1-iadoXW5Hn-JWaeg,"""Holiday Inn Express & Suites Cleveland West - Westlake""",,"""30500 Clemens Rd""",Westlake,OH,44145,41.471084600000005,-81.9567378,4.5,9,1,hotels & travel
15023,UIpxJVHnqXG3PN4RCguY6A,"""Plaza Freeze & Linda's Restaurant""",,"""14964 S State Ave""",Middlefield,OH,44062,41.4611763,-81.0729056,4.0,4,1,restaurants
15033,fBnjRegibJTV1zMPMvCluA,"""Park Tavern""",,"""12897 Royalton Rd""",North Royalton,OH,44133,41.3135919,-81.7844059,3.5,11,1,restaurants
15036,cz6fTU1zFjVX-BLEdPuMfQ,"""Exotic Nails""",,"""21809 Lorain Rd""",Fairview Park,OH,44126,41.4415034,-81.86169709999999,4.5,16,1,beauty & spas
15058,_4Tus-IHFA4ErdNg32yvBQ,"""Wendy's""",,"""29778 Detroit Rd""",Westlake,OH,44145,41.464357899999996,-81.9505965,2.5,6,1,restaurants
15059,luC-s3FDDy-2goqAQ1f3gg,"""Ganley Subaru of Wickliffe""",,"""28840 Euclid Ave""",Wickliffe,OH,44092,41.600438893,-81.4818827646,3.0,8,1,automotive
15062,Gov7DS4tR7cpH_1V6-G_XA,"""Mr Tire Auto Service Centers""",,"""137 Front St""",Berea,OH,44017,41.3691807,-81.85352569999999,3.0,3,1,auto repair
15070,Xm59-c_zJPkVFwaOVIA_NQ,"""The Rookery""",,"""10110 Cedar Rd""",Chesterland,OH,44026,41.499756299999994,-81.2779627,4.5,3,1,hiking
15092,cHwgtVdvZVn0AQFtWtUXXg,"""Progressive Field""",Gateway District,"""2401 Ontario St""",Cleveland,OH,44115,41.4959602356,-81.6852111816,4.0,243,1,stadiums & arenas
15103,CtYWpX_cy1YdZgoKtS0Tqg,"""Happy's Pizza""",Detroit-Shoreway,"""7412 Detroit Ave""",Cleveland,OH,44102,41.4827824,-81.73622569999999,2.0,17,1,restaurants
15112,rKSIUOa0_gLSnKlHcC_yJw,"""Star Nails""",,"""17100 Royalton Rd, Ste 7""",Strongsville,OH,44136,41.314099799999994,-81.81931290000001,3.0,7,1,nail salons
15134,9jgZh0zCchGlMTKMh_ZV2Q,"""Sgt. Clean's Car Wash""",,"""25247 Detroit Rd""",Westlake,OH,44145,41.47027,-81.90015,4.5,20,1,car wash
15160,7WKy4yAcKh40KhHVPloM1A,"""Valvoline Instant Oil Change""",,"""3675 Center Rd""",Brunswick,OH,44212,41.238603600000005,-81.8181134,4.0,8,1,automotive
15177,5wWlM1ZxY7N9kuAlWUVVOQ,"""Duck Island Club""",Tremont,"""2102 Freeman Ave""",Cleveland,OH,44113,41.4836484,-81.69979670000001,4.0,19,1,nightlife
15184,NTWNpP1mKGneTESEJxrMyA,"""American Airlines""",Riverside,"""5300 Riverside Dr""",Cleveland,OH,44135,41.4006391,-81.8551153,2.0,13,1,hotels & travel
15195,MvaEVtA1IznT6TzOz9u4Ww,"""Aqua Limo""",Cascade Crossing,"""9425 Brookpark Rd""",Cleveland,OH,44129,41.418517,-81.74977740000001,2.5,6,1,transportation
15208,UDiMCb4LKowlozI5mhtO_A,"""Rivals Sports Grille""",,"""6710 Smith Rd""",Cleveland,OH,44130,41.3853822,-81.8046353,4.0,72,1,american (new)
15229,_q4NTDKuFTBocmDleNi-Eg,"""Reflections Hair Studio & Spa""",,"""3605 Medina Rd""",Medina,OH,44256,41.13698,-81.8161971,5.0,5,1,beauty & spas
15275,sduuS5stcNANUBocnciWTA,"""American Fireworks""",,"""7041 Darrow Rd""",Hudson,OH,44236,41.257213,-81.439929,3.0,4,1,shopping
15293,260JIedrJp04Y5HBXsmAVg,"""Peace Love & Little Donuts - Hudson""",,"""51 S Main St, Ste 4""",Hudson,OH,44236,41.237844,-81.43990059999999,4.5,16,1,food
15296,vhdsGNffJXYr81kTtx-Gyw,"""Samantha Purea Photography""",,"""""",Parma,OH,44134,41.4085736824,-81.71674976119999,5.0,3,1,event planning & services
15306,dpLwZXFHv_CMRqJBo-E_sw,"""T-Mobile""",,"""3081 Westgate, Space 116""",Fairview Park,OH,44126,41.4615430212,-81.8496138023,3.0,3,1,mobile phones
15322,18kH-sODnaQFIBrBCOqWmw,"""Italian Creations Catering""",,"""""",Lakewood,OH,44107,41.4836446,-81.806039,5.0,5,1,event planning & services
15395,PHbkMZfvjeFtMusycJWLaw,"""The Glass Bubble Project""",Ohio City,"""2421 Bridge Ave""",Cleveland,OH,44113,41.4861370121,-81.7041514822,5.0,24,1,art classes
15398,Gf40Ghm5UXOPjyeURX7s8g,"""Sully's Irish Pub""",,"""117 W Liberty St""",Medina,OH,44256,41.1393817,-81.8648027,3.5,68,1,nightlife
15435,RvC2xlH92JV2DKyHmQAVkg,"""Ronald J Trepke, OD""",,"""20914 Drake Rd""",Strongsville,OH,44149,41.2905665,-81.8568242,5.0,4,1,shopping
15476,OWyiRE5umjkYZIdcDMbU3g,"""Wallace Manor Bed and Breakfast""",Detroit-Shoreway,"""4724 Franklin Blvd""",Cleveland,OH,44102,41.484884,-81.71988,5.0,5,1,bed & breakfast
15496,dRT7tLyakasIjJ4B0Fm92Q,"""Dean's House""",,"""14393 Pearl Rd""",Strongsville,OH,44136,41.309764,-81.83416899999999,2.5,23,1,restaurants
15510,Occo0_pOXAUG-eL6gazeGQ,"""Applebee's Neighborhood Grill & Bar""",Tremont,"""3401 Steelyard Dr""",Cleveland,OH,44109,41.4716730102,-81.69210433960001,2.5,16,1,restaurants
15523,Np5g_wlJ84cEzpWnfX1L0g,"""LaunchHouse""",,"""675 Alpha Park, Ste E""",Highland Heights,OH,44143,41.5523959,-81.4512798,5.0,4,1,shared office spaces
15561,6pSn8-h3A1vQ7ZLUPY6R_g,"""Deichler's Tires Etc""",,"""48487 Telegraph Rd""",Amherst,OH,44001,41.3490341506,-82.2656434638,2.5,3,1,automotive
15578,7X6ZnGJpIKSpjPpkgApnng,"""Superlube Complete Car Care""",,"""896 Center Rd""",Avon,OH,44011,41.4762956,-82.0194132,4.5,3,1,automotive
15584,LE8PFXR_ApJ6hBrn5vacIQ,"""Soap Opera Laundry""",Ohio City,"""3028 W 25th St""",Cleveland,OH,44113,41.4707474,-81.7001572,4.0,4,1,dry cleaning & laundry
15586,qfRTwmauwa2IfaytGYpcMw,"""Novus Clinic""",,"""518 W Ave""",Tallmadge,OH,44278,41.102290999999994,-81.460937,3.5,7,1,skin care
15623,bD_cm6K4xviUGS5t023K2w,"""DNA Level C""",Gateway District,"""618 Prospect Ave""",Cleveland,OH,44115,41.4985169,-81.68853229999999,2.5,4,1,nightlife
15641,FOXMXhU0dw8GF1hHtdRbHg,"""Classic Mazda""",,"""6951 Center St""",Mentor,OH,44060,41.682117600000005,-81.3386105,4.0,8,1,car dealers
15643,gEhDgjOEYhFnp5Ul2MySSg,"""Great Clips""",,"""1264 State Rte 303""",Streetsboro,OH,44241,41.237455499999996,-81.348363,4.0,4,1,beauty & spas
15659,MHxce6ztMkbYHR8z3Z1q3g,"""Jack's Deli & Restaurant""",,"""14490 Cedar Rd""",Cleveland,OH,44122,41.5015706326,-81.5181560548,4.0,128,1,restaurants
15676,rV6PwAjgpTx5Knr5lYouoQ,"""Master Pizza""",,"""6643 Mayfield Rd""",Cleveland,OH,44124,41.52055479999999,-81.439715,3.5,46,1,caterers
15677,mM5OXJAOcYArqBt3nvGl_w,"""Dave's Cosmic Subs""",,"""6139 Kruse Dr""",Solon,OH,44139,41.3920545,-81.44095759999999,4.0,15,1,local flavor
15680,x-ZnHkRIhpGwZ_7VwiKlRg,"""Crostatas Rustic Pizza""",,"""558 Bishop Rd""",Highland Heights,OH,44143,41.552207,-81.478738,4.5,137,1,restaurants
15681,xdGCcG3CZFkEzTBMxSi5RQ,"""Malley's Chocolates""",,"""14822 Madison Ave""",Lakewood,OH,44107,41.4775641,-81.8012241,4.5,72,1,food
15699,yUdpBeR_sBzornB9x90VoA,"""Acupuncture First""",Tremont,"""2253 Professor Ave""",Cleveland,OH,44113,41.481508899999994,-81.686268,3.5,3,1,acupuncture
15710,0ZPuFZMMYfRa3FRfjddCDA,"""The Spread Buffet""",Tower City,"""100 Public Sq""",Cleveland,OH,44113,41.4985057,-81.6929531,2.5,36,1,restaurants
15731,IobmsQ5ygWL8AyjZRwbsXA,"""Carlisle Reservation Lorain County Metroparks""",,"""12882 Diagonal Rd""",Lagrange,OH,44050,41.299736100000004,-82.136177,4.5,5,1,parks
15812,l2OHP7IE7mY6eXsxKjG1mw,"""Hard Rock Cafe - Northfield""",,"""10777 Northfield Rd""",Northfield,OH,44067,41.3498066346,-81.52512637640001,3.0,18,1,american (new)
15826,IXLDpnSLYiyz9tjOrpCFpA,"""Tilted Kilt Pub & Eatery""",Gateway District,"""21 Prospect Ave""",Cleveland,OH,44115,41.4983855,-81.6920471,2.5,101,1,pubs
15848,zPkG3mMQ694YENAHqBHjpA,"""Cleveland Holistic Collab""",Central,"""3645 Prospect Ave E""",Cleveland,OH,44115,41.502127,-81.661702,4.0,4,1,massage
15863,gX4u66dt3DBA4KfvY8NWFg,"""Guaranteed Appliance Repair Service""",,"""7114 Wooster Pike""",Medina,OH,44256,41.0795559,-81.866702,3.5,3,1,appliances
15904,GHT-qbma2O2A-H_G2-HFag,"""Petco""",,"""7721 Mentor Ave""",Mentor,OH,44060,41.6614197,-81.3655952,2.5,5,1,pet services
15905,rc3DeYD9crAWn9U4LsIqlA,"""Firestone Complete Auto Care""",,"""7495 Mentor Ave""",Mentor,OH,44060,41.6553867374,-81.37370351060001,5.0,4,1,tires
15946,l_7CFWBdyZkBOIqHgfHUQg,"""Kathy's Holiday Toffee""",,"""4781 W 229th St""",Cleveland,OH,44126,41.432882899999996,-81.873989,5.0,3,1,candy stores
15947,DqwzURYszZ-pSNNxhAKNuA,"""William Tricker Inc Water Gardens""",,"""7125 Tanglewood Dr""",Independence,OH,44131,41.3889401,-81.6399292,2.5,3,1,home & garden
15969,FDM7CWHpp-9sfQjr3o8h1g,"""Molly McGhee's""",,"""13169 Prospect Rd""",Strongsville,OH,44149,41.3180442,-81.8571054,3.0,21,1,restaurants
15987,y-YICFM17ugH5fEBP6TO2w,"""Kings of Vapor""",,"""1154 W Main St""",Kent,OH,44240,41.1512409,-81.3839823,3.0,6,1,head shops
16021,9ETKSUt4Jqpinf0hXYcIuQ,"""Lush & Lovely Floristry""",Ohio City,"""3408 Bridge Ave""",Cleveland,OH,44113,41.4833252,-81.7108436,5.0,7,1,florists
16047,FysNvkBMtHaJAwnarboMNQ,"""Rise & Shine Cafe""",,"""135 Erie St""",Kent,OH,44240,41.1527263367,-81.3570603828,4.0,53,1,restaurants
16071,j4EVLpxUFavlTK74oYb1YA,"""Conrad's Tire Express & Total Car Care""",,"""1091 Aurora Rd""",Macedonia,OH,44056,41.3141138242,-81.4992401004,2.5,5,1,auto repair
16113,APTGaAIFOabVAKvyz4SlnQ,"""Rico's Bar & Grill""",,"""2175 Pearl Rd""",Brunswick,OH,44212,41.2458646,-81.84124179999999,3.0,6,1,nightlife
16118,UxQ4CB7R3t3T4b-XhJvKXA,"""Coffee Cup Family Restaurant""",,"""444 Broadway Ave""",Bedford,OH,44146,41.3967393,-81.5424675,3.5,17,1,restaurants
16136,xSlBtI7jKkvmc8yjUs7lHw,"""Style House Beauty Bar""",Gateway District,"""530 Euclid Ave, Ste 33""",Cleveland,OH,44115,41.4991795,-81.689137,5.0,24,1,makeup artists
16144,CS2oAjAiFrJiG2HUtKJUHQ,"""3 Brothers Pizza""",,"""7523 Pearl Rd""",Middleburg Heights,OH,44130,41.3605256092,-81.81292464159999,4.0,65,1,american (traditional)
16145,5VJSCCFbbDQDn_YA7sd03w,"""South Euclid Pawn""",,"""4177 Mayfield Rd""",South Euclid,OH,44121,41.521011,-81.529752,2.5,3,1,pawn shops
16159,iJpmIt-i9-VeChouLcPXbA,"""Arrabiata's Italian Restaurant""",,"""6169 Mayfield Rd""",Cleveland,OH,44124,41.520509600000004,-81.4570989,3.5,38,1,restaurants
16176,U9YrbQDfH8UVsv-hLVvwAQ,"""Constantino's On Cliffton""",Edgewater,"""11022 Clifton Blvd""",Cleveland,OH,44102,41.486455504,-81.7616912946,3.0,4,1,food
16178,9jt4WmcVHxhBLAFWEO8kPA,"""The Home Depot""",,"""287 Meadowlands Dr""",Chardon,OH,44024,41.588830905100004,-81.2248581648,4.5,3,1,home services
16179,iVEk9a746zY2DR5JrpzgPg,"""InterContinental Cleveland""",Fairfax,"""9801 Carnegie Ave""",Cleveland,OH,44106,41.501782,-81.619722,3.5,36,1,event planning & services
16188,840MmtVUD7CeSFxm3wAoew,"""Richard E Hults & Assoc""",,"""691 Richmond Rd""",Richmond Heights,OH,44143,41.541678000000005,-81.493377,3.0,3,1,doctors
16269,pWKoNuhpl87AozKnfLQbhg,"""Robusto & Briar""",,"""1388 Riverside Dr""",Lakewood,OH,44107,41.482416,-81.827312,5.0,12,1,tobacco shops
16288,bVE26iEtkEsAWZHMVyAPeQ,"""Five Guys""",,"""3100 Westgate""",Fairview Park,OH,44116,41.461215,-81.850925,3.5,20,1,restaurants
16293,O8J4wBosASCAfsR-LYSpSw,"""North Coast Natural Health & Acupuncture""",,"""3929 Center Rd""",Brunswick,OH,44212,41.2383006,-81.82740240000001,5.0,3,1,naturopathic/holistic
16294,HFqnQRnYfaxHsQqI7oydEw,"""Gentle Touch Car Wash""",,"""32701 Vine St""",Willowick,OH,44095,41.642952,-81.455375,1.0,3,1,automotive
16298,TokG1L02Eic6gHRFa0gFYQ,"""Biagio Deli & Beverage""",,"""5557 Wilson Mills Rd""",Cleveland,OH,44143,41.5395398,-81.47935799999999,4.5,7,1,delis
16328,CgB0IMYEinluWtGWpLz0qQ,"""Beer Run Store""",,"""7541 Pearl Rd""",Middleburg Heights,OH,44130,41.3599146,-81.813693,5.0,4,1,food
16346,YpU0qBEgdkBySGOegXig1Q,"""Perfect Inground Pools""",,"""17 32600 Miller Ave""",WICKLIFFE,OH,44092,41.592851,-81.449659,1.0,3,1,na
16376,UXefBCJ0d7WZye_RwnnJfQ,"""Ava's Alley""",,"""5415 Mayfield Rd""",Lyndhurst,OH,44124,41.5201837418,-81.49043092470001,3.5,9,1,bars
16390,QgfKUN1XXavbeNr8A7DAog,"""Cathedral of St. John the Evangelist""",Civic Center,"""1007 Superior Ave E""",Cleveland,OH,44114,41.5030193,-81.6881019,4.5,8,1,religious organizations
16391,5oiFdrKiY5tEVnsbmONFxg,"""AT&T""",,"""17970 Royalton Rd""",Strongsville,OH,44136,41.3138658,-81.82652709999999,1.0,3,1,shopping
16430,foxgWsWxKoaciIzDVbLyOw,"""Fairport Harbor Lakefront Park Beach""",,"""301 Huntington Beach Rd""",Fairport Harbor,OH,44077,41.7583643,-81.2767387,4.5,9,1,boating
16441,shaFOhxuipyQPtHT4PyEUA,"""Stefanec Brothers Barber Shop""",Goodrich Kirtland,"""3227 Superior Ave E""",Cleveland,OH,44114,41.511792,-81.668612,3.5,3,1,barbers
16449,HCrnqF9Uh0QOoGbh5cyFIA,"""Journeys""",,"""34 Main St""",Westlake,OH,44145,41.460169799999996,-81.9526498,4.0,3,1,shopping
16468,8C7VfHMpSbAzHlCxFVXP7Q,"""Red Fox Bar & Grill""",,"""1767 State Rd""",Cuyahoga Falls,OH,44223,41.1305846,-81.50843309999999,3.5,10,1,nightlife
16521,qx7j2ZMdt6OmMoT6Tz1seg,"""Second To None Auto Body & Frame""",,"""3931 W 150th St""",Cleveland,OH,44111,41.447488799999995,-81.8011257,5.0,9,1,body shops
16528,3gmY7mjBvzQw2pUbwNDclg,"""McGinty's Pub""",,"""1955-1999 Bunts Rd""",Lakewood,OH,44107,41.4769277498,-81.7893883958,4.0,19,1,bars
16568,eHz2ceFzthZkkcf_kEVtQg,"""First Federal Credit Control""",,"""24700 Chagrin Blvd, Ste 205""",Cleveland,OH,44122,41.4639801,-81.5042354,2.0,5,1,na
16579,1veVZUawy7IhIc5oDpRRQA,"""Slyman's Restaurant""",Goodrich Kirtland,"""3106 Saint Clair Ave NE""",Cleveland,OH,44114,41.5128706,-81.6712543,4.5,385,1,sandwiches
16631,Jrt6snF0OwhXPZ-fKxja1w,"""Heather's Heat and Flavor""",,"""94 1 St St""",Hudson,OH,44236,41.241802500000006,-81.4420021,4.0,10,1,specialty food
16650,gAZy-APHAL1vnwI5R6U4Og,"""Dunkin' Donuts""",Riverside,"""5300 Riverside Dr""",Cleveland,OH,44135,41.4106123,-81.83865899999999,2.0,19,1,food
16655,d1Q163tFwOT4hRcn6px17A,"""Vehicles Unlimited""",,"""37200 Vine St""",Willoughby,OH,44094,41.6418155151,-81.4197773114,5.0,3,1,automotive
16667,QUvUB-_lGtaxxFAifiDI2A,"""Tremont Farmers Market""",Tremont,"""Lincoln Park""",Cleveland,OH,44113,41.47872886,-81.6906847873,4.5,10,1,farmers market
16697,FzYngMQusFcXV_YE3WWgZQ,"""Lakewood Dog Park""",,"""1699 Valley Pkwy""",Lakewood,OH,44107,41.4779667169,-81.8269877149,3.0,18,1,pets
16731,0A85KOf1Su6ow0LIwxMcbg,"""DICK'S Sporting Goods""",,"""17071 Southpark Ctr""",Strongsville,OH,44136,41.307965,-81.8183495,1.5,3,1,outdoor gear
16733,A2u1scDzSNIWms_XFNzCag,"""Konstantin Pavolotsky, DDS""",,"""5843 Mayfield Rd""",Mayfield Heights,OH,44124,41.5204643784,-81.4691209473,5.0,7,1,general dentistry
16748,UqLS43qPN3zHdt3GTFwj5g,"""Starbucks""",,"""19555 Detroit Rd""",Rocky River,OH,44116,41.480011600000005,-81.8389486,4.0,21,1,food
16752,uzsMilozioxCenzyXbVMmw,"""The Rib Cage Smokehouse and Bar""",,"""2214 Lee Rd""",Cleveland Heights,OH,44118,41.499155,-81.5656209,4.0,123,1,restaurants
16755,6XkWMEJc3ecJH6HKKjfclA,"""Jimmy John's""",Gateway District,"""240 Euclid Ave""",Cleveland,OH,44114,41.499394099999996,-81.6914895,3.0,14,1,restaurants
16756,L1ZY24_ZLzAEAYyZl19xzQ,"""Sheetz""",,"""9745 State Rt 14""",Streetsboro,OH,44241,41.2501984,-81.3647955,3.5,9,1,convenience stores
16772,esY3e2Uugs39MEFHTOdYHQ,"""Mr Hero""",,"""1029 N Court St""",Medina,OH,44256,41.1531495,-81.8630169,2.5,3,1,sandwiches
16777,yet25pliTnLGSqEiNs9k9w,"""Buffalo Wild Wings""",,"""8465 Pearl Road""",Strongsville,OH,44136,41.346367,-81.822712,3.0,44,1,bars
16778,U3-kxz7NWq4ix4bPmKKQ0w,"""Aladdin's Eatery""",,"""8870 Mentor Ave""",Mentor,OH,44060,41.673803,-81.322792,4.5,41,1,vegetarian
16779,l7RQ4TAQZP_Y1SDYwk7s8A,"""Decker Appliance Service Company""",East 185th,"""445 E 200th St""",Cleveland,OH,44119,41.593939,-81.539914,5.0,5,1,appliances & repair
16808,5DnR-lUTatT5yCyHdeaMHg,"""David's Shoe Repair""",,"""787 Bishop Rd""",Cleveland,OH,44143,41.5397969,-81.4784759,4.0,7,1,local services
16814,I2lDmQHDxnUKbEBJuJCW6w,"""Hunan East""",,"""724 Richmond Rd""",Cleveland,OH,44143,41.540848100000005,-81.497809,4.0,69,1,restaurants
16821,XvT23icVa1a9NwgCwGP5Ag,"""Petitti Garden Center""",,"""24964 Broadway Ave""",Bedford,OH,44146,41.360659999999996,-81.5044099,4.0,8,1,nurseries & gardening
16828,PAcD-1Z6iLxupFAYub_kXA,"""Loganberry Books""",,"""13015 Larchmere Blvd""",Shaker Heights,OH,44120,41.48756029999999,-81.5914751,5.0,42,1,books
16855,iD1Dmo1_PmD3qm-g6gOmZg,"""Supercuts""",,"""2032 Portage Trl, Portage Crossing""",Cuyahoga Falls,OH,44223,41.148835999999996,-81.50696500000001,3.5,5,1,mens hair salons
16862,yXMynk68dupMrVB94Lrwsw,"""Meister Foods""",Ohio City,"""1979 W 25th St""",Cleveland,OH,44113,41.48468629999999,-81.70306190000001,5.0,8,1,food
16888,mBLK7mq8XpSVtDxzinjTOA,"""Metro Hardwoods""",Detroit-Shoreway,"""5801 Train Ave""",Cleveland,OH,44102,41.470363,-81.72551899999999,3.5,3,1,building supplies
16901,dqRW6W6raAZ5g-_WDJKcUg,"""HomeGoods""",,"""2715 W Market St""",Fairlawn,OH,44333,41.125316145700005,-81.601860101,3.0,4,1,department stores
16905,66b7GJdlmlu7M4fg-m4GNA,"""Volkswagen of Streetsboro""",,"""855 Classic Dr""",Streetsboro,OH,44241,41.248000000000005,-81.36483390000001,3.0,4,1,automotive
16923,yhrOhersXtXlH8KbU4BWcA,"""Rusty Rentals""",Industrial Valley,"""2972 Broadway Ave""",Cleveland,OH,44115,41.4885436,-81.6707256,2.0,3,1,car rental
16927,dVvij7VRh55dISu02I0IGw,"""Sangria y Tapas Bar & Restaurant""",,"""27200 Detroit Rd""",Westlake,OH,44145,41.467488,-81.921821,4.5,123,1,tapas bars
16946,_Kf5Jgc8vhqZz5SEapklww,"""Corso's Italian Restaurant""",,"""29691 Lorain Rd""",North Olmsted,OH,44070,41.4037341,-81.94909559999999,3.5,23,1,restaurants
16947,Tyjw3urqkEKGXOUMh_tHJA,"""LensCrafters""",,"""832 Great Northern Mall""",North Olmsted,OH,44070,41.4183521234,-81.9094956088,3.0,7,1,shopping
16978,U7VcRpxVEdJq1sTaP9hAsw,"""Dino Palmieri Salon""",,"""6025 Kruse Dr, Ste 111""",Solon,OH,44139,41.393875799999996,-81.4458387,4.0,5,1,beauty & spas
16984,kJH8hI8qB0fjMs9z0YXnCw,"""TJ Maxx""",,"""951 W Pleasant Valley Rd""",Parma,OH,44134,41.3594935689,-81.6859211657,4.0,3,1,shopping
16987,OHbRATl4BR9x09ZI_1onGA,"""Goldfish Swim School - Fairview Park""",,"""21599 Lorain Rd""",Fairview Park,OH,44126,41.443068,-81.8601018,4.0,4,1,swimming lessons/schools
16990,K603ELaTU37Ttm18Skut_A,"""Windows On the River Banquet Facility""",West Bank,"""2000 Sycamore St""",Cleveland,OH,44113,41.4965537,-81.7039,4.0,24,1,event planning & services
17002,xOLftQHglUTIJTCLxe2j8g,"""Smitty's Place""",,"""368 E Bridge St""",Elyria,OH,44035,41.371982700000004,-82.09551440000001,3.5,12,1,restaurants
17022,kXRG_PEpz8G-IUkS1efdMA,"""Romeo's Pizza""",,"""2064 Clague Rd""",Westlake,OH,44145,41.457504,-81.883821,3.0,8,1,pizza
